jira_id,issue_type,prefactoring_detected,confidence,structural_refactoring,structural_td_fixed,refactoring_count,fixed_count,new_count,diff_available,reasoning
HDFS-16163,Improvement,False,high,True,False,6,3,0,True,"The JIRA improvement is scoped entirely to Dispatcher.java, specifically the addBlockPinningFailures method and the blockPinningFailures map concurrency change. However, none of the three SonarQube S3824 issues (Map.get() + condition → computeIfAbsent()) were fixed in Dispatcher.java; they were fixed in FileSystemTimelineWriter.java and ContainerMetrics.java, which are completely unrelated YARN files never touched by the feature work. The Dispatcher.java change itself used compute() rather than computeIfAbsent() (appropriate given the logic), and no SonarQube issue was credited to Dispatcher.java. All three fixed TD issues are therefore incidental cleanup in files outside the feature scope."
HDFS-15745,Improvement,False,high,True,False,4,2,0,True,"The JIRA feature work is entirely confined to DFSConfigKeys.java and DataNodePeerMetrics.java (making LOW_THRESHOLD_MS and MIN_OUTLIER_DETECTION_NODES configurable). Both fixed SonarQube issues (java:S3824 Map.computeIfAbsent) are in completely unrelated YARN files: FileSystemTimelineWriter.java and ContainerMetrics.java, which were never touched by the feature diff. These are clearly incidental cleanups committed alongside the feature work with zero spatial or logical overlap to the HDFS DataNode peer metrics improvement."
HDFS-17683,Improvement,False,high,False,False,1,1457,1,True,"The JIRA feature scope is narrowly confined to DataSetLockManager.java, DataNodeMetrics.java, and DataNode.java — adding metrics for dataset read/write lock acquisition. All 20 fixed SonarQube issues are in completely unrelated files (hadoop-cos, hadoop-huaweicloud, hadoop-auth, hadoop-annotations, hadoop-common Configuration.java) covering cosmetic instanceof pattern upgrades (S6201) and switch case merging (S6208), none of which are in files touched by the feature diff. The one new issue added (S3824 in ContainerMetrics.java) is also unrelated to the feature scope. This is a large batch of incidental cosmetic cleanup across the codebase that happened to be committed alongside the metrics feature work."
HDFS-17342,Improvement,False,high,False,False,2,1,3,True,"The single fixed SonarQube issue (java:S3824 in ContainerMetrics.java) is in a YARN NodeManager file that has no connection to the HDFS DataNode block-invalidation fix described in JIRA HDFS-17342. The feature work is entirely scoped to FsDatasetImpl.java and DataNodeFaultInjector.java in the HDFS project. The fixed TD issue is in a completely unrelated YARN file (ContainerMetrics.java), making it clearly incidental cleanup with no spatial or logical overlap with the feature changes."
HDFS-16774,Improvement,False,high,True,False,1,1,4,True,"The single fixed SonarQube issue (java:S3824 in ContainerMetrics.java, a YARN NodeManager file) is entirely outside the feature scope, which centers on FsDatasetImpl.java, FsDatasetAsyncDiskService.java, and DataNodeFaultInjector.java in the HDFS datanode. The ContainerMetrics.java change has no logical connection to the async replica deletion improvement described in HDFS-16774. Meanwhile, the new SonarQube issues introduced are in the HDFS files actually modified by the feature (FsDatasetAsyncDiskService.java, FsDatasetImpl.java, DataNodeFaultInjector.java), confirming those files were the locus of feature work, yet the one fixed issue is in an unrelated YARN file. This is classic incidental cleanup committed alongside feature work."
HDFS-16888,Improvement,False,high,True,False,11,1,1,True,"The single fixed SonarQube issue (java:S3824 in FileSystemTimelineWriter.java) is in a YARN file completely unrelated to the JIRA's focus on BlockManager and PendingReconstructionBlocks volatile field declarations in HDFS. The core feature work touched BlockManager.java and PendingReconstructionBlocks.java to add volatile modifiers and accessor methods, while the SonarQube fix appeared in hadoop-yarn-common's FileSystemTimelineWriter.java with a corresponding new issue introduced in ContainerMetrics.java — a net-zero change in a wholly different subsystem. This is clearly incidental cleanup with no logical connection to the thread-safety improvement described in the JIRA."
HDFS-15826,Improvement,False,high,False,False,2,1,0,True,"The single SonarQube fix (java:S3824, Map.computeIfAbsent() suggestion) is in FileSystemTimelineWriter.java, a YARN timeline writer class that has absolutely no connection to the JIRA issue about fixing incorrect progress display when loading FsImage delegation tokens. The core feature work touched DelegationTokenSecretManager.java, FSImageFormatProtobuf.java, and FSNamesystem.java — none of which overlap with the fixed SonarQube issue. This is purely incidental cleanup committed alongside the feature work."
HDFS-11273,Improvement,True,high,True,True,33,22,17,True,"The JIRA explicitly describes moving TransferFsImage#doGetUrl and receiveFile to Util.java, which is exactly what the diff implements. The vast majority of fixed SonarQube issues in TransferFsImage.java (S1124 modifier order, S115 constant naming, S2147 merge catch, S1130 thrown exception, S107 too many params, S3776 cognitive complexity, S2293 diamond operator, S4201 null check, S1905 unnecessary cast, S3457 format specifiers, S1163/S1143 throw in finally, S4042 file delete) were resolved as a direct byproduct of the method being moved out of TransferFsImage into Util.java — the large complex method was extracted and restructured, naturally dropping complexity (S3776 cognitive complexity 46→removed, S107 too-many-params removed from TransferFsImage). The new issues added in Util.java are largely the same patterns reappearing in the new location, confirming the TD was transferred rather than independently fixed. A small number of issues (e.g., S1130 in HttpPutFailedException.java) are in newly created helper classes that are part of the core refactoring scope."
HDFS-17063,New Feature,False,high,True,False,6,1,1,True,"The fixed SonarQube issue (java:S3824 Map.get()+condition → computeIfAbsent) is in FileSystemTimelineWriter.java under hadoop-yarn-project, which has zero overlap with the feature work concentrated in ReservedSpaceCalculator.java and FsVolumeImpl.java under hadoop-hdfs-project. The new SonarQube issue was introduced in ContainerMetrics.java, also a YARN file unrelated to the HDFS DataNode disk reservation feature. The entire code diff touches only HDFS reservation calculator files, confirming the YARN TD fix was purely incidental cleanup committed alongside the feature."
HDFS-16671,Improvement,False,high,False,False,1,1,2,True,"The single fixed SonarQube issue (java:S1172 - unused method parameter 'conf') is in AbstractRouterRpcFairnessPolicyController.java, which is the core file modified for the feature. The fix is causal: the init(Configuration conf) method previously didn't use 'conf' in the abstract base class, but the feature work added conf.getTimeDuration() usage within that very method to read the new configurable timeout, thereby naturally resolving the unused parameter warning as a direct byproduct of implementing the feature. The test changes also directly target this same class and the new timeout functionality."
HDFS-14748,Improvement,False,high,True,False,7,2,1,True,"The JIRA feature work is entirely focused on DataNodePeerMetrics.java, DFSConfigKeys.java, DataNode.java and their tests — none of which overlap with the two fixed SonarQube issues. Both fixed issues (java:S3824 Map.get() → computeIfAbsent()) are in YARN files: FileSystemTimelineWriter.java and ContainerMetrics.java, which are completely unrelated to the HDFS DataNode peer metrics configurable threshold feature. These are purely incidental cosmetic cleanups committed alongside the feature work with no logical or structural connection to making minOutlierDetectionSamples configurable."
HDFS-3246,Improvement,False,high,True,True,4,3,0,True,"The two S1117 issues in CryptoInputStream.java (renaming 'inBuffer'/'outBuffer' to 'localInBuffer'/'localOutBuffer') are directly caused by the feature work: the decrypt() method was restructured to add a new ByteBuffer-based decrypt() overload for the new pread functionality, and the variable renaming was necessary to avoid shadowing the class-level fields in the newly written thread-safe methods. The S3824 issue in ContainerMetrics.java is spatially unrelated to the HDFS pread feature and represents incidental cleanup in a completely different module (YARN nodemanager), with no connection to the ByteBufferPositionedReadable interface or any file the feature touched."
HDFS-15970,New Feature,False,high,True,True,1,1,1,True,"The fixed SonarQube issue (java:S1172 - unused parameter 'conf' in setupServlets) is in NameNodeHttpServer.java, which is directly modified as part of wiring in the new NetworkTopologyServlet. The parameter 'conf' was removed because the new servlet registration code added to setupServlets() did not require it, making the parameter removal a natural byproduct of the feature work rather than incidental cleanup. The RefactoringMiner 'Remove Parameter' detection confirms this structural change was integral to the feature implementation, not a separate cleanup effort."
HDFS-16480,Improvement,False,high,False,False,5,1,0,True,"The JIRA issue HDFS-16480 is purely a typo fix (indicies -> indices) concentrated in ErasureCodingWork.java and a MiniDFSCluster.java comment. The single SonarQube issue fixed is in FileSystemTimelineWriter.java (Map.get() replaced with Map.computeIfAbsent()), a completely unrelated file that was not touched by the typo-fix diff at all — indicating zero spatial overlap. This is clearly incidental cleanup with no logical connection to the feature work."
HDFS-16846,Improvement,False,high,True,True,8,2,6,True,"Both fixed SonarQube issues (java:S5803 in DatanodeManager.java and ErasureCodingWork.java) are in files that are the core locus of the feature work — the feature required restructuring how EC blocks vs. replication blocks are handled in these exact methods. The S5803 fix in DatanodeManager.java removed usage of 'getNumberOfBlocksToBeErasureCoded' which was replaced by the new 'getNumberOfECBlocksToBeReplicated' and updated calls as part of the feature logic; similarly in ErasureCodingWork.java, 'addBlockToBeReplicated' was replaced with the new 'addECBlockToBeReplicated' method introduced specifically for this feature. These fixes are causal byproducts of the structural refactoring — the old @VisibleForTesting method calls were eliminated because the feature introduced new dedicated methods and pathways for EC block replication, naturally resolving the prior violations."
HDFS-16851,Improvement,False,high,False,False,2,4,8,True,"Three of the four fixed SonarQube issues (S1192 for '-safemode', '-nameservice', '-getDisabledNameservices' string literals in RouterAdmin.java) were pre-existing violations that disappeared because the diff added DUMP_COMMAND as a new constant and restructured the command array — a side effect of adding the new -dumpState command to RouterAdmin.java, which is the core feature file. However, these string literal issues were not caused by the feature work; the constant DUMP_COMMAND was introduced for the new command, and the existing literals simply happened to fall below the threshold or were re-evaluated. The fourth fixed issue (S3824 in ContainerMetrics.java) is in a completely unrelated YARN file with no connection to the RBF StateStore dump feature, making it clearly incidental. The net balance is predominantly incidental cleanup alongside feature additions, as the string literal fixes are artifacts of the existing code being re-analyzed rather than structural improvements driven by the feature implementation."
HDFS-16400,New Feature,False,high,False,False,2,651,12,True,"The JIRA feature work is entirely focused on DataNode.java, DataXceiverServer.java, and their test files to make DataXceiver parameters reconfigurable. The 651 fixed SonarQube issues are all java:S6355 '@Deprecated annotation missing since/forRemoval' issues scattered across completely unrelated files (OBSConstants.java, KerberosUtil.java, Configuration.java, FileSystem.java, etc.) that were never touched by the feature diff. The RefactoringMiner detections (Encapsulate Attribute, Add Attribute Modifier) loosely correspond to the 'volatile int maxXceiverCount' change in DataXceiverServer.java, but no SonarQube TD issues were fixed in those feature-scope files. The mass TD reduction of 651 issues is entirely incidental bulk cleanup of @Deprecated annotation warnings in files unrelated to the DataXceiver reconfiguration feature."
HDFS-16702,Improvement,False,high,False,False,1,1,0,True,"The JIRA feature work exclusively touched MiniDFSCluster.java (extracting the exception cause variable and passing it to AssertionError), but the single SonarQube issue fixed is in ContainerMetrics.java — a completely unrelated file in the hadoop-yarn-server-nodemanager module. The Map.computeIfAbsent() replacement in ContainerMetrics.java has no logical connection to the MiniDFSCluster exception-reporting improvement. This is a clear case of incidental cleanup committed alongside the feature work."
HDFS-16585,Improvement,False,high,False,False,3,1,0,True,"The JIRA issue (HDFS-16585) exclusively concerns adding @VisibleForTesting annotations to three methods in Dispatcher.java (PendingMove, markMovedIfGoodBlock, isGoodBlockCandidate), which is confirmed by the diff. The single SonarQube issue fixed is a java:S3824 'Map.computeIfAbsent()' issue in FileSystemTimelineWriter.java (hadoop-yarn-project), a completely different file in a different subproject with no connection to Dispatcher.java or the balancer functionality. There is zero spatial overlap between the feature work and the fixed TD, making this clearly incidental cleanup committed alongside the annotation additions."
HDFS-16389,Improvement,False,high,False,False,1,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent suggestion) is located in ContainerMetrics.java under hadoop-yarn-server-nodemanager, which is entirely unrelated to the JIRA feature work. The JIRA improvement focuses on NNThroughputBenchmark.java and FileNameGenerator.java in the HDFS namenode test package — none of the changed files overlap with the SonarQube finding. The diff shows no changes to ContainerMetrics.java, confirming this TD fix is purely incidental cleanup committed alongside the feature work."
HDFS-17117,Improvement,False,high,False,False,2,1,1,True,"The single fixed SonarQube issue (java:S3824 Map.computeIfAbsent in FileSystemTimelineWriter.java) is in a completely unrelated YARN file that was never touched by the HDFS-17117 feature work, which focused on BlockManager.java, FSNamesystem.java, FSNamesystemMBean.java, and NamenodeBeanMetrics.java. There is zero spatial overlap between the fixed TD and the feature scope. Additionally, the new SonarQube issue introduced (java:S3776 cognitive complexity in BlockManager.java line 3842) confirms the feature did touch BlockManager but that change added complexity rather than reducing it, further underscoring the TD fix in FileSystemTimelineWriter.java is purely incidental cleanup unrelated to the logging/metrics improvement described in the JIRA."
HDFS-16974,Improvement,False,high,False,False,1,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent replacement) is in FileSystemTimelineWriter.java under hadoop-yarn-project, which is completely unrelated to the HDFS block placement feature being implemented. The feature work touches HDFS files like BlockPlacementPolicyDefault.java, DatanodeDescriptor.java, DatanodeManager.java, etc. — none of which overlap with the fixed file. The RefactoringMiner detection (Remove Method Modifier) in BaseReplicationPolicyTest.java is part of the feature's test infrastructure change (making updateHeartbeatWithUsage non-static to use dnManager), not related to the SonarQube fix. This is clearly incidental cleanup in an unrelated YARN utility class."
HDFS-14617,Improvement,False,high,True,False,5,1,14,True,"The single fixed SonarQube issue (java:S3824 in ContainerMetrics.java, a YARN nodemanager file) has zero spatial overlap with the feature work, which is entirely focused on FSImageFormatPBINode.java, FSImageFormatProtobuf.java, and related HDFS namenode fsimage loading code. The ContainerMetrics.java fix is a Map.computeIfAbsent() cosmetic cleanup in a completely unrelated YARN component, making it purely incidental cleanup committed alongside the feature. Meanwhile, the feature work introduced 14 new SonarQube issues in the HDFS fsimage files, further confirming the TD fix and the feature work are in separate, unrelated codebases."
HDFS-16663,Improvement,False,high,False,False,1,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent replacement) is in hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/.../FileSystemTimelineWriter.java, which is completely unrelated to the feature work. The JIRA and diff are entirely focused on HDFS namenode files (BlockManager.java, PendingReconstructionBlocks.java, NameNode.java) to make dfs.namenode.reconstruction.pending.timeout-sec dynamically reconfigurable. The YARN FileSystemTimelineWriter file was not touched by the feature diff at all, confirming this is purely incidental cleanup committed alongside the feature work."
HDFS-17243,Improvement,False,high,False,False,9,1,0,True,"The single SonarQube fix (java:S3824, Map.computeIfAbsent replacement) is in FileSystemTimelineWriter.java under hadoop-yarn-project, which is completely unrelated to the HDFS getBlocks/NamenodeProtocol feature work. The feature diff touches only HDFS files (NamenodeProtocol.java, BlockManager.java, Dispatcher.java, NameNodeRpcServer.java, etc.) and the YARN file was never part of the feature scope. This is a classic incidental cleanup committed alongside the feature work with zero spatial overlap."
HDFS-16082,Improvement,False,high,True,True,4,2,1,True,"Both fixed SonarQube issues (java:S3078) are in Balancer.java and directly flag the exact two fields — exceptionsSinceLastBalance and failedTimesSinceLastSuccessfulBalance — that the JIRA explicitly targets for conversion to AtomicInteger. The diff shows these volatile int fields were replaced with AtomicInteger constants (EXCEPTIONS_SINCE_LAST_BALANCE and FAILED_TIMES_SINCE_LAST_SUCCESSFUL_BALANCE), which is precisely the feature work described in HDFS-16082. The SonarQube TD fix is therefore a direct and necessary consequence of implementing the improvement, not incidental cleanup."
HDFS-16085,Improvement,False,high,False,False,1,1,0,True,"The JIRA issue targets NamenodeFsck.java to move getPermissionChecker() outside the read lock, and the diff confirms this change is confined to that file. The single SonarQube issue fixed is in ContainerMetrics.java (a YARN NodeManager file), which has no spatial or logical overlap with the HDFS namenode fsck change. The Map.computeIfAbsent() replacement in ContainerMetrics.java is entirely unrelated to the locking refactoring in NamenodeFsck.java, making this a clear case of incidental cleanup committed alongside the feature work."
HDFS-14522,Improvement,False,high,True,True,2,4,2,True,"The JIRA improvement required supporting compact property format in httpfs XML configuration. The core fix replaced a custom XML parsing implementation in ConfigurationUtils.java with a single call to conf.addResource(is), which delegates to Hadoop's built-in Configuration class that already supports compact format. This replacement directly caused the SonarQube fixes in ConfigurationUtils.java: the cognitive complexity (S3776) dropped because the complex parseDocument method was eliminated entirely, the XXE vulnerability (S2755) was removed because the DocumentBuilderFactory usage was deleted, and the duplicate catch block (S2147) was also eliminated — all as direct byproducts of removing the custom XML parsing code. The only incidental fix is the S3824 issue in ContainerMetrics.java, which is in an unrelated file outside the feature scope. The test changes confirm the causal link by adding a testCompactFormatProperty test that directly validates the new behavior enabled by the refactoring."
HDFS-17315,Improvement,False,high,True,True,1,1,1,True,"The fixed SonarQube issue (java:S1481, unused 'sharedDirs' variable in NameNode.java) is directly within the core locus of the JIRA work — the format() method in NameNode.java. The JIRA explicitly describes removing invalid/unused code and converting resource management to try-with-resources, which is exactly what the diff does: it removes the unused 'sharedDirs' variable and refactors FSImage to use try-with-resources. The removal of 'sharedDirs' is one of the 'invalid codes' referenced in the JIRA description, making the SonarQube fix a natural and causal byproduct of implementing the improvement rather than incidental cleanup."
HDFS-16891,Improvement,False,high,False,False,2,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent) is in hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/client/api/impl/FileSystemTimelineWriter.java, which is entirely unrelated to the JIRA feature work. The JIRA improvement exclusively targets FSImageFormatPBINode.java in the HDFS namenode, replacing CopyOnWriteArrayList with Collections.synchronizedList(new ArrayList<>()). The fixed SonarQube issue has no spatial overlap with the feature scope and represents incidental cleanup in a completely different module (YARN vs. HDFS)."
HDFS-17208,Improvement,False,high,False,False,5,1,0,True,"The single SonarQube issue fixed is in ContainerMetrics.java (hadoop-yarn-server-nodemanager), which is entirely outside the feature scope. The JIRA and all code changes are focused on HDFS DataNode files (FsDatasetAsyncDiskService.java, FsDatasetImpl.java, FSDatasetMBean.java, DataNodeMetricHelper.java). The Map.computeIfAbsent() fix in a YARN NodeManager class has no logical connection to adding PendingAsyncDiskOperations metrics in the HDFS DataNode, making it purely incidental cleanup committed alongside the feature work."
HDFS-17205,Improvement,False,high,False,False,1,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent) is in hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/client/api/impl/FileSystemTimelineWriter.java, which is a YARN file completely unrelated to the HDFS block placement feature being implemented. The feature work is entirely within hadoop-hdfs-project files (DatanodeDescriptor.java, BlockPlacementPolicyDefault.java, BlockManager.java, DFSConfigKeys.java, NameNode.java, etc.). There is zero spatial overlap between the fixed TD issue and the feature scope, making this a clear case of incidental cleanup committed alongside the HDFS feature work."
HDFS-15704,Improvement,False,high,True,True,3,3,3,True,"The JIRA targets LeaseManager.java specifically to mitigate infinite loop issues, and all fixed SonarQube issues in LeaseManager.java are direct byproducts of the feature work: the anonymous Comparator (java:S1604) was eliminated because the sortedLeases TreeSet was removed entirely as part of switching to a HashMap, and the cognitive complexity reduction (java:S3776) on the old checkLeases() method occurred because a new private checkLeases(Collection) method was extracted via RefactoringMiner-detected Extract Method to split the logic. The only incidental fix is java:S3824 in FileSystemTimelineWriter.java, which has no connection to lease monitoring. The test changes in TestDeleteRace.java directly reflect the removal of sortedLeases and the structural refactoring in LeaseManager, further confirming the causal link."
HDFS-16404,Improvement,False,high,False,False,1,1,0,True,"The JIRA issue is about fixing a typo in CachingGetSpaceUsed.java (renaming 'initRefeshThread' to 'initRefreshThread'), and the diff confirms this is the only change made to that file. The single SonarQube issue fixed is a 'Map.computeIfAbsent()' suggestion in FileSystemTimelineWriter.java — a completely different file with no logical connection to the typo fix in CachingGetSpaceUsed.java. The spatial overlap is absent (different files, different modules), and the nature of the SonarQube fix (Map.get() replacement) is entirely unrelated to a method rename, making this clearly incidental cleanup committed alongside the typo fix."
